100	2500	BasicFFD
d	sum	lb	lbsoln	i/s	opt
1	57908	24	100	1	4.16667
1	56843	23	100	1	4.34783
1	51933	21	100	1	4.7619
1	57157	23	100	1	4.34783
1	53134	22	100	1	4.54545
1	56770	23	100	1	4.34783
1	58256	24	100	1	4.16667
1	59121	24	100	1	4.16667
1	57202	23	100	1	4.34783
1	57314	23	100	1	4.34783
1	56218	23	100	1	4.34783
1	62311	25	100	1	4
1	61990	25	100	1	4
1	55041	23	100	1	4.34783
1	55399	23	100	1	4.34783
1	55766	23	100	1	4.34783
1	56007	23	100	1	4.34783
1	52094	21	100	1	4.7619
1	54845	22	100	1	4.54545
1	63332	26	100	1	3.84615
1	64227	26	100	1	3.84615
1	56758	23	100	1	4.34783
1	54317	22	100	1	4.54545
1	56953	23	100	1	4.34783
1	57080	23	100	1	4.34783
1	51043	21	100	1	4.7619
1	56628	23	100	1	4.34783
1	53998	22	100	1	4.54545
1	56651	23	100	1	4.34783
1	51431	21	100	1	4.7619
1	56270	23	100	1	4.34783
1	59899	24	100	1	4.16667
1	54816	22	100	1	4.54545
1	55128	23	100	1	4.34783
1	50647	21	100	1	4.7619
1	59542	24	100	1	4.16667
1	60183	25	100	1	4
1	52480	21	100	1	4.7619
1	59226	24	100	1	4.16667
1	58823	24	100	1	4.16667
1	54826	22	100	1	4.54545
1	60735	25	100	1	4
1	58455	24	100	1	4.16667
1	53945	22	100	1	4.54545
1	56465	23	100	1	4.34783
1	57971	24	100	1	4.16667
1	52134	21	100	1	4.7619
1	59434	24	100	1	4.16667
1	61249	25	100	1	4
1	58711	24	100	1	4.16667
1	60714	25	100	1	4
1	55436	23	100	1	4.34783
1	52935	22	100	1	4.54545
1	54268	22	100	1	4.54545
1	56371	23	100	1	4.34783
1	57250	23	100	1	4.34783
1	58562	24	100	1	4.16667
1	60557	25	100	1	4
1	57438	23	100	1	4.34783
1	59256	24	100	1	4.16667
1	59488	24	100	1	4.16667
1	54634	22	100	1	4.54545
1	53713	22	100	1	4.54545
1	55181	23	100	1	4.34783
1	59074	24	100	1	4.16667
1	56915	23	100	1	4.34783
1	63697	26	100	1	3.84615
1	58840	24	100	1	4.16667
1	55097	23	100	1	4.34783
1	55055	23	100	1	4.34783
1	57062	23	100	1	4.34783
1	57510	24	100	1	4.16667
1	59071	24	100	1	4.16667
1	51142	21	100	1	4.7619
1	58826	24	100	1	4.16667
1	51466	21	100	1	4.7619
1	58975	24	100	1	4.16667
1	60095	25	100	1	4
1	57526	24	100	1	4.16667
1	60990	25	100	1	4
1	58412	24	100	1	4.16667
1	58576	24	100	1	4.16667
1	59438	24	100	1	4.16667
1	56866	23	100	1	4.34783
1	59394	24	100	1	4.16667
1	55793	23	100	1	4.34783
1	53835	22	100	1	4.54545
1	56761	23	100	1	4.34783
1	58779	24	100	1	4.16667
1	56990	23	100	1	4.34783
