1000	5000	BasicFFD
d	sum	lb	lbsoln	i/s	opt
1	569219	114	1000	1	8.77193
1	583313	117	1000	1	8.54701
1	586825	118	1000	1	8.47458
1	574242	115	1000	1	8.69565
1	556763	112	1000	1	8.92857
1	590682	119	1000	1	8.40336
1	570750	115	1000	1	8.69565
1	593109	119	1000	1	8.40336
1	565481	114	1000	1	8.77193
1	573921	115	1000	1	8.69565
1	578466	116	1000	1	8.62069
1	583355	117	1000	1	8.54701
1	585437	118	1000	1	8.47458
1	569867	114	1000	1	8.77193
1	574031	115	1000	1	8.69565
1	577642	116	1000	1	8.62069
1	585684	118	1000	1	8.47458
1	560464	113	1000	1	8.84956
1	578894	116	1000	1	8.62069
1	574393	115	1000	1	8.69565
1	571106	115	1000	1	8.69565
1	583973	117	1000	1	8.54701
1	569703	114	1000	1	8.77193
1	583714	117	1000	1	8.54701
1	574213	115	1000	1	8.69565
1	574400	115	1000	1	8.69565
1	586542	118	1000	1	8.47458
1	578933	116	1000	1	8.62069
1	582166	117	1000	1	8.54701
1	566216	114	1000	1	8.77193
1	571838	115	1000	1	8.69565
1	571212	115	1000	1	8.69565
1	579334	116	1000	1	8.62069
1	561951	113	1000	1	8.84956
1	582161	117	1000	1	8.54701
1	582592	117	1000	1	8.54701
1	589537	118	1000	1	8.47458
1	591996	119	1000	1	8.40336
1	590277	119	1000	1	8.40336
1	571399	115	1000	1	8.69565
1	577794	116	1000	1	8.62069
1	569593	114	1000	1	8.77193
1	581391	117	1000	1	8.54701
1	565940	114	1000	1	8.77193
1	579129	116	1000	1	8.62069
1	572677	115	1000	1	8.69565
1	570239	115	1000	1	8.69565
1	575602	116	1000	1	8.62069
1	577584	116	1000	1	8.62069
1	577577	116	1000	1	8.62069
1	571562	115	1000	1	8.69565
1	579421	116	1000	1	8.62069
1	581428	117	1000	1	8.54701
1	576001	116	1000	1	8.62069
1	573149	115	1000	1	8.69565
1	578996	116	1000	1	8.62069
1	565678	114	1000	1	8.77193
1	575254	116	1000	1	8.62069
1	579001	116	1000	1	8.62069
1	567538	114	1000	1	8.77193
1	576996	116	1000	1	8.62069
1	578125	116	1000	1	8.62069
1	569799	114	1000	1	8.77193
1	574693	115	1000	1	8.69565
1	571598	115	1000	1	8.69565
1	571846	115	1000	1	8.69565
1	582546	117	1000	1	8.54701
1	584087	117	1000	1	8.54701
1	580928	117	1000	1	8.54701
1	570070	115	1000	1	8.69565
1	578901	116	1000	1	8.62069
1	564721	113	1000	1	8.84956
1	564189	113	1000	1	8.84956
1	573990	115	1000	1	8.69565
1	574219	115	1000	1	8.69565
1	571797	115	1000	1	8.69565
1	568359	114	1000	1	8.77193
1	578327	116	1000	1	8.62069
1	581385	117	1000	1	8.54701
1	561173	113	1000	1	8.84956
1	588456	118	1000	1	8.47458
1	574473	115	1000	1	8.69565
1	576865	116	1000	1	8.62069
1	592907	119	1000	1	8.40336
1	579054	116	1000	1	8.62069
1	593592	119	1000	1	8.40336
1	578370	116	1000	1	8.62069
1	591832	119	1000	1	8.40336
1	579358	116	1000	1	8.62069
1	573046	115	1000	1	8.69565
1	570233	115	1000	1	8.69565
1	572051	115	1000	1	8.69565
1	576120	116	1000	1	8.62069
1	577812	116	1000	1	8.62069
1	576433	116	1000	1	8.62069
1	566005	114	1000	1	8.77193
1	576737	116	1000	1	8.62069
1	582438	117	1000	1	8.54701
1	578064	116	1000	1	8.62069
1	572878	115	1000	1	8.69565
1	557249	112	1000	1	8.92857
1	571180	115	1000	1	8.69565
1	578438	116	1000	1	8.62069
1	575391	116	1000	1	8.62069
1	556133	112	1000	1	8.92857
1	575033	116	1000	1	8.62069
1	568610	114	1000	1	8.77193
1	578483	116	1000	1	8.62069
1	578686	116	1000	1	8.62069
1	574103	115	1000	1	8.69565
1	567301	114	1000	1	8.77193
1	589196	118	1000	1	8.47458
1	560007	113	1000	1	8.84956
1	582466	117	1000	1	8.54701
1	575921	116	1000	1	8.62069
1	580587	117	1000	1	8.54701
1	578255	116	1000	1	8.62069
1	570782	115	1000	1	8.69565
1	580983	117	1000	1	8.54701
1	581456	117	1000	1	8.54701
1	573904	115	1000	1	8.69565
1	567044	114	1000	1	8.77193
1	575487	116	1000	1	8.62069
1	580952	117	1000	1	8.54701
1	564742	113	1000	1	8.84956
1	564360	113	1000	1	8.84956
1	579787	116	1000	1	8.62069
1	571017	115	1000	1	8.69565
1	584099	117	1000	1	8.54701
1	579065	116	1000	1	8.62069
1	582998	117	1000	1	8.54701
1	565371	114	1000	1	8.77193
1	575108	116	1000	1	8.62069
1	578019	116	1000	1	8.62069
1	587073	118	1000	1	8.47458
1	573916	115	1000	1	8.69565
1	572785	115	1000	1	8.69565
1	565706	114	1000	1	8.77193
1	579353	116	1000	1	8.62069
1	578115	116	1000	1	8.62069
1	569472	114	1000	1	8.77193
1	573238	115	1000	1	8.69565
1	562742	113	1000	1	8.84956
1	575646	116	1000	1	8.62069
1	575392	116	1000	1	8.62069
1	579188	116	1000	1	8.62069
1	562928	113	1000	1	8.84956
1	560965	113	1000	1	8.84956
1	585180	118	1000	1	8.47458
1	586631	118	1000	1	8.47458
1	567460	114	1000	1	8.77193
1	567741	114	1000	1	8.77193
1	579205	116	1000	1	8.62069
1	580731	117	1000	1	8.54701
1	570301	115	1000	1	8.69565
1	562119	113	1000	1	8.84956
1	588766	118	1000	1	8.47458
1	573444	115	1000	1	8.69565
1	579410	116	1000	1	8.62069
